Movie Name,Movie Link,carflo ratings,hitchcockthelegend
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.1,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.9,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.3,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.8,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.3,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.7,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.4,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.4,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.4,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.0,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.4,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.7,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.3,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,9.0,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.4,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.7,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.1,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.1,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.7,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.9,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.0,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,5.8,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.8,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.0,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.6,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.0,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.1,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.1,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.8,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.0,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.3,NA
The Source,https://www.imdb.com/title/tt0265787/,3.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.6,NA
The Triangle,https://www.imdb.com/title/tt0452573/,6.5,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.3,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.5,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.4,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.8,NA
Sky High,https://www.imdb.com/title/tt0405325/,6.2,NA
Teahouse of the August Moon,https://www.imdb.com/title/tt0595418/,7.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.3,NA
Faerie Tale Theatre,https://www.imdb.com/title/tt0199214/,8.4,NA
Tales from the Crypt,https://www.imdb.com/title/tt0096708/,8.0,NA
Playhouse 90,https://www.imdb.com/title/tt0048893/,8.2,NA
The Saint,https://www.imdb.com/title/tt0055701/,7.5,NA
The Fantasticks,https://www.imdb.com/title/tt0595374/,6.8,NA
Star Trek: Deep Space Nine,https://www.imdb.com/title/tt0106145/,7.9,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.9,NA
 Faerie Tale Theatre,https://www.imdb.com/title/tt0199214/,8.2,NA
Before We Ruled the Earth,https://www.imdb.com/title/tt0298673/,6.7,NA
Doctor Who,https://www.imdb.com/title/tt0056751/,8.4,NA
The Twilight Zone,https://www.imdb.com/title/tt0052520/,9.0,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,9.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.8,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.3,NA
Secret Agent,https://www.imdb.com/title/tt0058846/,8.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,9.1,NA
Starman,https://www.imdb.com/title/tt0090527/,6.7,NA
Walking with Dinosaurs,https://www.imdb.com/title/tt0214382/,8.5,NA
The Adventures of Robin Hood,https://www.imdb.com/title/tt0047706/,7.7,NA
 Playhouse 90,https://www.imdb.com/title/tt0048893/,8.6,NA
Space: Above and Beyond,https://www.imdb.com/title/tt0112173/,7.7,NA
PSI Factor: Chronicles of the Paranormal,https://www.imdb.com/title/tt0115326/,7.2,NA
Babylon 5,https://www.imdb.com/title/tt0105946/,8.3,NA
Chased by Dinosaurs,https://www.imdb.com/title/tt0380862/,7.7,NA
Kolchak: The Night Stalker,https://www.imdb.com/title/tt0071003/,8.5,NA
The Visitor,https://www.imdb.com/title/tt0118509/,7.0,NA
Danger Man,https://www.imdb.com/title/tt0053496/,7.8,NA
Hallmark Hall of Fame,https://www.imdb.com/title/tt0044266/,8.3,NA
Connections 2,https://www.imdb.com/title/tt0370117/,8.4,NA
 Faerie Tale Theatre,https://www.imdb.com/title/tt0199214/,7.8,NA
The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
Cosmos,https://www.imdb.com/title/tt0081846/,9.3,NA
The Avengers,https://www.imdb.com/title/tt0054518/,8.2,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,6.6,NA
Connections,https://www.imdb.com/title/tt0078588/,9.3,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,5.7,NA
The Man from U.N.C.L.E.,https://www.imdb.com/title/tt0057765/,7.7,NA
Time Trax,https://www.imdb.com/title/tt0106154/,7.0,NA
The Rogues,https://www.imdb.com/title/tt0057782/,8.1,NA
 American Masters,https://www.imdb.com/title/tt0364151/,8.8,NA
Quantum Leap,https://www.imdb.com/title/tt0096684/,8.1,NA
Now and Again,https://www.imdb.com/title/tt0212395/,8.1,NA
 Faerie Tale Theatre,https://www.imdb.com/title/tt0199214/,7.3,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.9,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,9.3,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.3,NA
Star Trek: The Next Generation,https://www.imdb.com/title/tt0092455/,8.6,NA
Victoria Regina,https://www.imdb.com/title/tt0055598/,8.9,NA
Mystery!: Cadfael,https://www.imdb.com/title/tt0108717/,8.1,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.0,NA
 ITV Saturday Night Theatre,https://www.imdb.com/title/tt0297621/,7.9,NA
The Mickey Mouse Club,https://www.imdb.com/title/tt0047757/,7.7,NA
American Gothic,https://www.imdb.com/title/tt0111880/,8.1,NA
The Day the Universe Changed,https://www.imdb.com/title/tt0199208/,9.1,NA
Earth 2,https://www.imdb.com/title/tt0108758/,6.9,NA
Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,8.3,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.8,NA
Star Trek: Voyager,https://www.imdb.com/title/tt0112178/,7.8,NA
Forever Knight,https://www.imdb.com/title/tt0103417/,7.6,NA
Angel,https://www.imdb.com/title/tt0162065/,7.9,NA
Poltergeist: The Legacy,https://www.imdb.com/title/tt0115317/,7.0,NA
The Prisoner,https://www.imdb.com/title/tt0061287/,8.4,NA
The Man Who Never Was,https://www.imdb.com/title/tt0060005/,7.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.5,NA
Charlie's Angels,https://www.imdb.com/title/tt0160127/,5.5,NA
Killer Bees,https://www.imdb.com/title/tt0353625/,2.8,NA
Anaconda,https://www.imdb.com/title/tt0118615/,4.8,NA
Harry Potter and the Goblet of Fire,https://www.imdb.com/title/tt0330373/,7.7,NA
Caved In,https://www.imdb.com/title/tt0468461/,3.4,NA
The Cemetery Club,https://www.imdb.com/title/tt0106536/,5.8,NA
Rio Bravo,https://www.imdb.com/title/tt0053221/,8.0,NA
The Man Who Shot Liberty Valance,https://www.imdb.com/title/tt0056217/,8.1,NA
Hondo,https://www.imdb.com/title/tt0045883/,7.1,NA
Fun with Dick and Jane,https://www.imdb.com/title/tt0369441/,6.1,NA
Five Graves to Cairo,https://www.imdb.com/title/tt0035884/,7.3,NA
A Sound of Thunder,https://www.imdb.com/title/tt0318081/,4.2,NA
The Bodyguard,https://www.imdb.com/title/tt0103855/,6.3,NA
Blade II,https://www.imdb.com/title/tt0187738/,6.7,NA
Devil Winds,https://www.imdb.com/title/tt0382637/,4.3,NA
I Married a Monster from Outer Space,https://www.imdb.com/title/tt0051756/,6.3,NA
The Green Slime,https://www.imdb.com/title/tt0064393/,4.8,NA
Attack of the 50 Foot Woman,https://www.imdb.com/title/tt0051380/,5.1,NA
The Crawling Eye,https://www.imdb.com/title/tt0052320/,5.0,NA
The Black Scorpion,https://www.imdb.com/title/tt0050197/,5.4,NA
Damn Yankees,https://www.imdb.com/title/tt0051516/,7.1,NA
The Incredible Shrinking Man,https://www.imdb.com/title/tt0050539/,7.6,NA
The War of the Worlds,https://www.imdb.com/title/tt0046534/,7.1,NA
Memoirs of a Geisha,https://www.imdb.com/title/tt0397535/,7.4,NA
Godzilla: King of the Monsters!,https://www.imdb.com/title/tt0197521/,6.5,NA
Wild in the Streets,https://www.imdb.com/title/tt0063808/,6.0,NA
Walk the Line,https://www.imdb.com/title/tt0358273/,7.8,NA
My Six Loves,https://www.imdb.com/title/tt0057341/,6.9,NA
The Ring,https://www.imdb.com/title/tt0298130/,7.1,NA
This Gun for Hire,https://www.imdb.com/title/tt0035432/,7.5,NA
Road to Perdition,https://www.imdb.com/title/tt0257044/,7.7,NA
 Nakia,https://www.imdb.com/title/tt0071017/,7.4,NA
The Legend of Zorro,https://www.imdb.com/title/tt0386140/,5.9,NA
Anacondas: The Hunt for the Blood Orchid,https://www.imdb.com/title/tt0366174/,4.6,NA
"Hush...Hush, Sweet Charlotte",https://www.imdb.com/title/tt0058213/,7.6,NA
Homage to Eadweard Muybridge,https://www.imdb.com/title/tt0466025/,6.4,NA
Pretty Woman,https://www.imdb.com/title/tt0100405/,7.0,NA
The Golem,https://www.imdb.com/title/tt0011237/,7.2,NA
Fantastic Four,https://www.imdb.com/title/tt0120667/,5.7,NA
Gold Diggers of 1935,https://www.imdb.com/title/tt0026421/,6.9,NA
Kiss of the Dragon,https://www.imdb.com/title/tt0271027/,6.6,NA
Kill Bill: Vol. 1,https://www.imdb.com/title/tt0266697/,8.1,NA
Childish Quarrel,https://www.imdb.com/title/tt0204861/,5.9,NA
Pillow Fight,https://www.imdb.com/title/tt0216080/,5.1,NA
Edison Kinetoscopic Record of a Sneeze,https://www.imdb.com/title/tt0000008/,5.4,NA
"Transformation by Hats, Comic View",https://www.imdb.com/title/tt0221874/,6.3,NA
The Cock Fight,https://www.imdb.com/title/tt0240423/,4.5,NA
Pack Train at Chilkoot Pass,https://www.imdb.com/title/tt0256988/,5.3,NA
"Lion, London Zoological Garden",https://www.imdb.com/title/tt0256884/,5.3,NA
Chicago Police Parade,https://www.imdb.com/title/tt0229299/,5.1,NA
San Francisco: Aftermath of Earthquake,https://www.imdb.com/title/tt0257088/,6.5,NA
Moscow Clad in Snow,https://www.imdb.com/title/tt0256939/,6.9,NA
"Skyscrapers of New York City, from the North River",https://www.imdb.com/title/tt0257186/,5.9,NA
The Great Train Robbery,https://www.imdb.com/title/tt0000439/,7.3,NA
Man of the House,https://www.imdb.com/title/tt0331933/,5.4,NA
The Kiss,https://www.imdb.com/title/tt0139738/,5.9,NA
The Dog and His Various Merits,https://www.imdb.com/title/tt0256727/,5.7,NA
Annabelle Serpentine Dance,https://www.imdb.com/title/tt0154152/,6.5,NA
Serpentine Dance by Annabelle,https://www.imdb.com/title/tt0203883/,5.6,NA
The Golden Beetle,https://www.imdb.com/title/tt0171720/,6.5,NA
Aeroplane Flight and Wreck (Piloted by M. Cody),https://www.imdb.com/title/tt0257371/,5.9,NA
From Show Girl to Burlesque Queen,https://www.imdb.com/title/tt0257686/,5.0,NA
A Trip to the Moon,https://www.imdb.com/title/tt0000417/,8.2,NA
Airy Fairy Lillian Tries on Her New Corsets,https://www.imdb.com/title/tt0257379/,4.7,NA
A Fire in a Burlesque Theatre,https://www.imdb.com/title/tt0257676/,4.5,NA
The Georgetown Loop (Colorado),https://www.imdb.com/title/tt0256774/,6.2,NA
The Whole Dam Family and the Dam Dog,https://www.imdb.com/title/tt0235045/,5.3,NA
Troubles of a Manager of a Burlesque Show,https://www.imdb.com/title/tt0258265/,4.5,NA
Homeward Bound: The Incredible Journey,https://www.imdb.com/title/tt0107131/,6.9,NA
Perri,https://www.imdb.com/title/tt0050837/,6.8,NA
The Ten Commandments,https://www.imdb.com/title/tt0014532/,6.8,NA
The Passion of Joan of Arc,https://www.imdb.com/title/tt0019254/,8.1,NA
Judge Dredd,https://www.imdb.com/title/tt0113492/,5.6,NA
The Visitor,https://www.imdb.com/title/tt0080100/,5.2,NA
Track of the Moon Beast,https://www.imdb.com/title/tt0075343/,2.3,NA
The Upside of Anger,https://www.imdb.com/title/tt0365885/,6.8,NA
The Birth of a Nation,https://www.imdb.com/title/tt0004972/,6.4,NA
Must Love Dogs,https://www.imdb.com/title/tt0417001/,5.9,NA
Footlight Parade,https://www.imdb.com/title/tt0024028/,7.6,NA
My Friend Flicka,https://www.imdb.com/title/tt0036182/,6.5,NA
The Midnight Hour,https://www.imdb.com/title/tt0089593/,6.6,NA
Howl's Moving Castle,https://www.imdb.com/title/tt0347149/,8.2,NA
Shall We Dance,https://www.imdb.com/title/tt0358135/,6.1,NA
42nd Street,https://www.imdb.com/title/tt0024034/,7.4,NA
Mission to Mars,https://www.imdb.com/title/tt0183523/,5.7,NA
 Great Performances,https://www.imdb.com/title/tt0159876/,9.1,NA
The King of Kings,https://www.imdb.com/title/tt0018054/,7.3,NA
Charlie and the Chocolate Factory,https://www.imdb.com/title/tt0367594/,6.6,NA
The Sign of the Cross,https://www.imdb.com/title/tt0023470/,6.9,NA
The Crater Lake Monster,https://www.imdb.com/title/tt0075888/,3.5,NA
Red Dawn,https://www.imdb.com/title/tt0087985/,6.4,NA
For the Boys,https://www.imdb.com/title/tt0101902/,6.4,NA
Flightplan,https://www.imdb.com/title/tt0408790/,6.3,NA
In Cold Blood,https://www.imdb.com/title/tt0061809/,7.9,NA
Shine,https://www.imdb.com/title/tt0117631/,7.7,NA
Natural Selection,https://www.imdb.com/title/tt0165895/,5.3,NA
"Legally Blonde 2: Red, White & Blonde",https://www.imdb.com/title/tt0333780/,4.8,NA
Corpse Bride,https://www.imdb.com/title/tt0121164/,7.3,NA
Q & A,https://www.imdb.com/title/tt0100442/,6.6,NA
Sweet Home Alabama,https://www.imdb.com/title/tt0256415/,6.2,NA
Red Eye,https://www.imdb.com/title/tt0421239/,6.4,NA
The Serpent and the Rainbow,https://www.imdb.com/title/tt0096071/,6.5,NA
The Road to Wellville,https://www.imdb.com/title/tt0111001/,5.9,NA
Shaft,https://www.imdb.com/title/tt0162650/,5.9,NA
 Earth 2,https://www.imdb.com/title/tt0108758/,7.4,NA
Audrey Rose,https://www.imdb.com/title/tt0075704/,5.8,NA
The Hills Have Eyes,https://www.imdb.com/title/tt0077681/,6.3,NA
The Last Boy Scout,https://www.imdb.com/title/tt0102266/,7.0,NA
The Pledge,https://www.imdb.com/title/tt0237572/,6.8,NA
Jack,https://www.imdb.com/title/tt0116669/,5.8,NA
A Hot Dog Program,https://www.imdb.com/title/tt0389011/,8.0,NA
A Flea Market Documentary,https://www.imdb.com/title/tt0292516/,6.8,NA
The Trigger Effect,https://www.imdb.com/title/tt0117965/,5.7,NA
Trilogy of Terror,https://www.imdb.com/title/tt0073820/,6.6,NA
The Yards,https://www.imdb.com/title/tt0138946/,6.4,NA
Little Women,https://www.imdb.com/title/tt0110367/,7.3,NA
A Program About Unusual Buildings & Other Roadside Stuff,https://www.imdb.com/title/tt0448089/,7.0,NA
The Christmas Gift,https://www.imdb.com/title/tt0090839/,6.7,NA
 Great Performances,https://www.imdb.com/title/tt0159876/,8.7,NA
An Ice Cream Show,https://www.imdb.com/title/tt0322707/,8.3,NA
A Cemetery Special,https://www.imdb.com/title/tt0488510/,7.0,NA
Hell to Eternity,https://www.imdb.com/title/tt0053901/,7.0,NA
Neptune's Daughter,https://www.imdb.com/title/tt0041687/,6.5,NA
Primal Fear,https://www.imdb.com/title/tt0117381/,7.7,NA
Sole Survivor,https://www.imdb.com/title/tt0065007/,7.4,NA
Once Upon a Time in America,https://www.imdb.com/title/tt0087843/,8.4,NA
Blood Work,https://www.imdb.com/title/tt0309377/,6.4,NA
The Glass Key,https://www.imdb.com/title/tt0034798/,7.1,NA
Blood and Sand,https://www.imdb.com/title/tt0033405/,6.9,NA
The Sum of All Fears,https://www.imdb.com/title/tt0164184/,6.4,NA
Matango,https://www.imdb.com/title/tt0057295/,6.5,NA
Red River,https://www.imdb.com/title/tt0040724/,7.8,NA
Goodbye Charlie,https://www.imdb.com/title/tt0058154/,6.3,NA
Tarzan of the Apes,https://www.imdb.com/title/tt0009682/,5.7,NA
The Valley of Decision,https://www.imdb.com/title/tt0038213/,7.4,NA
Houseboat,https://www.imdb.com/title/tt0051745/,6.6,NA
Invincible Mr. Disraeli,https://www.imdb.com/title/tt0057186/,7.9,NA
The Singing Nun,https://www.imdb.com/title/tt0060983/,6.1,NA
The Unsinkable Molly Brown,https://www.imdb.com/title/tt0058708/,6.8,NA
"Mary, Mary",https://www.imdb.com/title/tt0057293/,6.2,NA
Ace Ventura: Pet Detective,https://www.imdb.com/title/tt0109040/,6.9,NA
Ryan's Daughter,https://www.imdb.com/title/tt0066319/,7.4,NA
Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com/title/tt0121766/,7.5,NA
Meet the Fockers,https://www.imdb.com/title/tt0290002/,6.3,NA
Dark Victory,https://www.imdb.com/title/tt0031210/,7.5,NA
A Walk in the Clouds,https://www.imdb.com/title/tt0114887/,6.7,NA
The 39 Steps,https://www.imdb.com/title/tt0026029/,7.7,NA
Twister,https://www.imdb.com/title/tt0117998/,6.4,NA
Punch-Drunk Love,https://www.imdb.com/title/tt0272338/,7.3,NA
The Wind,https://www.imdb.com/title/tt0019585/,8.1,NA
Catch-22,https://www.imdb.com/title/tt0065528/,7.2,NA
Grand Prix,https://www.imdb.com/title/tt0060472/,7.2,NA
The Lawnmower Man,https://www.imdb.com/title/tt0414215/,4.4,NA
Christine,https://www.imdb.com/title/tt0085333/,6.7,NA
Unleashed,https://www.imdb.com/title/tt0342258/,7.0,NA
In Country,https://www.imdb.com/title/tt0097570/,5.8,NA
Dixie: Changing Habits,https://www.imdb.com/title/tt0085447/,6.8,NA
A Return to Salem's Lot,https://www.imdb.com/title/tt0093855/,4.4,NA
When Good Ghouls Go Bad,https://www.imdb.com/title/tt0279513/,6.3,NA
The Year of Living Dangerously,https://www.imdb.com/title/tt0086617/,7.1,NA
My Man Godfrey,https://www.imdb.com/title/tt0028010/,8.0,NA
They Drive by Night,https://www.imdb.com/title/tt0033149/,7.3,NA
The Usual Suspects,https://www.imdb.com/title/tt0114814/,8.5,NA
The Stranger,https://www.imdb.com/title/tt0038991/,7.4,NA
The Exorcism of Emily Rose,https://www.imdb.com/title/tt0404032/,6.7,NA
Candleshoe,https://www.imdb.com/title/tt0075807/,6.8,NA
The Polar Express,https://www.imdb.com/title/tt0338348/,6.6,NA
Panic Room,https://www.imdb.com/title/tt0258000/,6.8,NA
Taxi Driver,https://www.imdb.com/title/tt0075314/,8.3,NA
Contact,https://www.imdb.com/title/tt0118884/,7.4,NA
Bugsy Malone,https://www.imdb.com/title/tt0074256/,6.9,NA
Simon Birch,https://www.imdb.com/title/tt0124879/,6.9,NA
